timestamps,TP9,AF7,AF8,TP10
1623120700.690,494.141,-15.137,28.809,340.820
1623120700.693,-169.922,-31.250,-77.148,-119.629
1623120700.697,-588.379,-41.504,-117.188,-441.406
1623120700.701,4.395,-18.066,2.441,-35.645
1623120700.705,534.668,-5.371,69.336,362.793
1623120700.709,40.039,-34.668,-43.945,33.691
1623120700.711,-591.797,-52.734,-132.812,-426.270
1623120700.715,-216.797,-33.691,-45.410,-179.688
1623120700.719,477.539,-7.812,62.500,332.031
1623120700.723,241.211,-15.625,17.090,194.824
1623120700.727,-476.562,-33.691,-94.727,-325.195
1623120700.731,-368.164,-23.438,-71.289,-279.785
1623120700.735,362.793,-7.812,42.480,251.465
1623120700.738,432.617,-15.625,30.762,346.680
1623120700.742,-301.270,-36.133,-100.586,-173.340
1623120700.746,-528.320,-38.086,-109.375,-377.441
1623120700.750,151.855,-3.418,30.762,88.379
1623120700.754,496.094,2.930,59.570,367.188
1623120700.756,-132.812,-23.438,-45.410,-77.148
1623120700.760,-589.355,-28.320,-99.609,-436.035
1623120700.764,-29.297,-1.465,-12.207,-64.453
1623120700.768,539.551,10.742,63.477,361.816
1623120700.772,97.168,-12.695,-28.320,84.473
1623120700.776,-567.871,-28.320,-125.000,-406.738
1623120700.780,-254.395,-12.207,-59.082,-220.215
1623120700.783,459.961,2.441,35.645,301.270
1623120700.787,294.922,-12.695,-4.395,216.797
1623120700.791,-458.984,-32.715,-104.492,-327.637
1623120700.795,-434.570,-35.645,-78.613,-347.168
1623120700.799,317.871,-12.695,26.855,193.848
1623120700.802,432.129,-15.137,11.230,312.500
1623120700.806,-302.246,-37.598,-97.168,-215.332
1623120700.810,-556.152,-40.527,-96.191,-431.152
1623120700.814,131.836,-22.461,3.906,62.500
1623120700.818,520.996,-10.254,25.879,346.680
1623120700.822,-99.121,-35.645,-61.035,-89.844
1623120700.826,-622.559,-50.781,-110.840,-452.637
1623120700.829,-110.352,-37.109,-44.434,-115.234
1623120700.833,505.371,-22.949,35.645,346.191
1623120700.837,128.418,-29.297,-2.441,97.656
1623120700.841,-560.059,-55.176,-110.840,-405.273
1623120700.845,-291.016,-44.434,-57.129,-239.258
1623120700.846,452.148,-12.207,59.570,302.246
1623120700.850,340.820,-20.508,13.184,262.695
1623120700.854,-421.387,-55.664,-106.934,-283.691
1623120700.858,-453.125,-46.875,-80.078,-337.402
1623120700.862,298.828,-8.301,39.551,192.383
1623120700.866,483.887,-7.812,27.344,351.562
1623120700.870,-228.516,-34.180,-77.637,-149.414
1623120700.873,-559.082,-44.434,-109.375,-414.062
1623120700.877,90.332,-10.254,0.000,27.344
1623120700.881,548.340,17.090,65.918,372.070
1623120700.885,-9.277,-15.625,-46.875,-10.742
1623120700.889,-569.336,-42.480,-126.953,-437.988
1623120700.891,-110.352,-24.902,-34.668,-137.695
1623120700.895,535.645,-3.418,57.617,347.168
1623120700.899,201.172,-12.207,-16.602,145.996
1623120700.903,-520.996,-33.203,-116.211,-390.137
1623120700.907,-324.219,-22.949,-59.570,-264.160
1623120700.911,413.086,0.000,37.598,285.156
1623120700.915,371.582,-1.465,0.000,265.137
1623120700.918,-377.441,-29.297,-87.402,-267.090
1623120700.922,-480.957,-27.344,-61.523,-372.559
1623120700.926,251.465,-3.418,25.391,141.113
1623120700.930,503.418,-2.930,45.410,353.516
1623120700.934,-184.082,-28.809,-60.059,-128.906
1623120700.936,-580.566,-43.457,-104.004,-436.035
1623120700.940,24.902,-26.855,2.441,-14.160
1623120700.944,533.691,-5.859,60.547,375.977
1623120700.948,24.414,-22.461,-34.180,26.855
1623120700.952,-591.309,-33.203,-96.680,-434.570
1623120700.956,-194.336,-20.508,-21.973,-172.852
1623120700.960,490.723,-11.719,44.434,340.820
1623120700.963,238.281,-13.184,-8.301,190.430
1623120700.967,-503.418,-31.738,-101.074,-358.887
1623120700.971,-379.883,-39.062,-64.941,-311.035
1623120700.975,382.324,-8.789,48.828,235.840
1623120700.979,414.062,-8.301,30.762,288.086
1623120700.981,-341.309,-45.410,-88.867,-249.023
1623120700.985,-511.719,-40.527,-94.727,-391.113
1623120700.989,207.520,-13.672,11.230,122.559
1623120700.993,519.531,-8.301,36.133,374.023
1623120700.997,-128.906,-25.391,-69.336,-82.031
1623120701.001,-566.406,-35.645,-125.488,-414.551
1623120701.005,8.789,-16.113,-19.531,-24.902
1623120701.008,562.988,3.906,70.312,389.160
1623120701.012,99.609,-17.090,-24.902,82.031
1623120701.016,-555.176,-35.156,-111.816,-392.090
1623120701.020,-219.727,-24.902,-33.203,-175.781
1623120701.024,486.816,-8.301,59.082,326.172
1623120701.041,289.062,-10.254,12.207,217.773
1623120701.045,-468.750,-30.762,-101.562,-316.406
1623120701.049,-413.574,-27.344,-77.637,-314.941
1623120701.053,340.332,-10.254,47.363,219.238
1623120701.057,431.641,-21.973,30.273,322.266
1623120701.061,-318.359,-43.945,-92.773,-208.008
1623120701.065,-552.246,-39.062,-82.031,-408.691
1623120701.068,158.203,-9.277,25.879,82.520
1623120701.072,533.691,-3.418,38.086,372.070
1623120701.076,-96.191,-33.691,-77.148,-57.129
1623120701.080,-595.215,-38.086,-116.699,-434.082
1623120701.084,-63.477,-21.484,-12.207,-82.520
1623120701.086,528.320,-17.090,52.246,359.375
1623120701.090,122.070,-34.180,-29.297,89.355
1623120701.094,-555.664,-49.316,-115.723,-411.621
1623120701.098,-270.508,-28.809,-48.828,-229.980
1623120701.102,453.613,-8.301,40.527,301.270
1623120701.106,313.477,-26.855,-7.812,223.633
1623120701.110,-451.660,-51.270,-116.211,-325.684
1623120701.113,-449.707,-43.457,-85.449,-347.168
1623120701.117,312.012,-21.484,19.531,195.801
1623120701.121,460.938,-22.461,20.996,336.914
1623120701.125,-263.672,-37.598,-62.012,-172.852
1623120701.129,-553.223,-39.062,-95.215,-406.250
1623120701.131,120.117,-14.648,1.953,57.129
1623120701.135,538.574,-8.789,49.805,367.676
1623120701.139,-46.387,-27.832,-48.340,-37.109
1623120701.143,-590.820,-34.180,-122.070,-444.336
1623120701.147,-116.211,-23.438,-40.039,-131.348
1623120701.151,530.273,-0.977,56.641,355.469
1623120701.155,165.527,-11.719,-15.137,124.512
1623120701.158,-549.805,-39.551,-118.164,-397.949
1623120701.162,-299.316,-30.762,-54.199,-242.676
1623120701.166,442.383,-6.348,63.965,285.645
1623120701.170,362.793,-6.836,21.484,254.883
1623120701.174,-396.973,-30.273,-106.445,-280.762
1623120701.176,-462.402,-30.762,-86.426,-353.027
1623120701.180,281.250,-7.812,30.762,162.598
1623120701.184,494.141,-8.789,38.086,339.844
1623120701.188,-204.590,-34.668,-75.195,-142.090
1623120701.192,-563.965,-44.434,-103.027,-419.434
1623120701.196,66.406,-20.020,3.906,22.461
1623120701.200,543.945,-10.254,53.223,392.090
1623120701.203,7.324,-31.738,-55.176,28.320
1623120701.207,-574.707,-32.715,-130.371,-405.762
1623120701.211,-145.020,-15.625,-27.832,-130.859
1623120701.215,522.949,-5.859,60.059,357.910
1623120701.219,224.609,-23.438,-17.090,166.992
1623120701.221,-508.789,-48.828,-111.328,-369.629
1623120701.225,-346.191,-35.645,-54.199,-273.438
1623120701.229,409.180,-15.625,46.387,273.926
1623120701.233,398.926,-23.438,17.578,297.363
1623120701.237,-364.746,-47.852,-90.820,-238.770
1623120701.241,-502.441,-52.734,-94.238,-365.723
1623120701.245,225.098,-23.438,14.648,125.488
1623120701.248,501.953,-20.996,28.809,356.934
1623120701.252,-162.109,-39.551,-62.500,-99.121
1623120701.256,-579.102,-44.434,-94.238,-436.035
1623120701.260,4.883,-35.645,-15.137,-32.715
1623120701.264,541.992,-15.137,55.664,375.977
1623120701.266,54.199,-22.949,-25.879,44.922
1623120701.270,-586.914,-44.922,-122.559,-429.199
1623120701.274,-210.449,-30.273,-48.340,-177.246
1623120701.278,490.234,-9.766,54.688,333.008
1623120701.282,248.535,-25.391,-3.418,182.617
1623120701.286,-502.441,-42.969,-115.723,-356.445
1623120701.290,-405.273,-28.320,-83.496,-308.594
1623120701.293,352.051,-0.977,33.691,236.816
1623120701.297,406.738,-1.465,37.598,300.781
1623120701.301,-347.168,-36.621,-86.914,-242.188
1623120701.305,-542.969,-47.852,-95.215,-420.410
1623120701.309,171.387,-22.461,21.973,82.031
1623120701.311,511.230,-6.348,46.875,361.328
1623120701.315,-127.930,-17.090,-53.711,-81.055
1623120701.319,-595.703,-37.109,-110.840,-441.406
1623120701.323,-36.133,-24.902,-21.484,-58.594
1623120701.327,536.133,-7.812,49.316,375.977
1623120701.331,88.867,-31.250,-49.316,81.055
1623120701.335,-565.918,-46.875,-144.531,-402.344
1623120701.338,-238.281,-27.832,-51.758,-202.637
1623120701.342,467.773,-3.906,54.688,299.805
1623120701.346,294.434,-4.395,-5.859,201.660
1623120701.350,-450.195,-31.250,-112.305,-335.938
1623120701.354,-420.410,-36.133,-80.566,-348.145
1623120701.356,328.613,-5.371,32.715,188.965
1623120701.360,438.965,-7.812,23.438,308.105
1623120701.364,-296.875,-38.574,-80.566,-209.473
1623120701.368,-542.480,-32.227,-82.520,-419.922
1623120701.372,132.324,-12.695,8.789,48.828
1623120701.376,519.043,-8.789,25.391,356.445
1623120701.380,-83.008,-25.391,-69.336,-50.781
1623120701.383,-606.934,-36.621,-111.816,-444.824
1623120701.387,-95.215,-11.230,-25.391,-98.145
1623120701.391,515.625,2.930,46.875,363.281
1623120701.395,130.371,-20.020,-22.949,111.816
1623120701.399,-562.500,-45.898,-114.258,-406.250
1623120701.416,-298.340,-34.180,-58.594,-250.000
1623120701.420,436.035,-3.418,37.109,289.062
1623120701.424,326.660,-12.207,1.953,240.723
1623120701.428,-424.805,-35.156,-93.750,-295.410
1623120701.432,-458.984,-30.762,-82.031,-348.633
1623120701.436,281.738,-13.184,16.113,173.340
1623120701.440,459.961,-8.789,24.902,340.332
1623120701.443,-252.930,-34.180,-89.844,-162.598
1623120701.447,-571.777,-43.457,-125.977,-428.711
1623120701.451,91.309,-12.207,-5.371,29.785
1623120701.455,552.734,8.301,65.918,390.137
1623120701.459,-13.184,-22.461,-42.480,1.953
1623120701.461,-582.031,-46.875,-136.230,-429.199
1623120701.465,-109.863,-16.113,-40.039,-120.605
1623120701.469,546.875,0.000,64.941,362.793
1623120701.473,210.449,-23.438,-11.230,153.320
1623120701.477,-512.695,-45.410,-123.047,-366.699
1623120701.481,-306.152,-25.879,-52.246,-238.281
1623120701.485,436.523,3.418,64.941,295.898
1623120701.488,377.441,-15.625,26.855,282.227
1623120701.492,-406.738,-50.781,-101.562,-268.555
1623120701.496,-463.379,-38.574,-84.961,-336.426
1623120701.500,291.016,-3.418,44.922,187.012
1623120701.504,466.797,-5.859,33.691,347.168
1623120701.506,-217.285,-30.273,-70.801,-125.488
1623120701.510,-585.938,-35.156,-83.008,-420.898
1623120701.514,33.203,-17.578,8.789,-1.953
1623120701.518,536.621,-3.906,55.176,383.301
1623120701.522,19.043,-21.973,-34.180,39.551
1623120701.526,-599.121,-38.086,-111.328,-420.898
1623120701.530,-195.801,-22.461,-20.020,-165.039
1623120701.533,488.281,-3.418,70.801,333.008
1623120701.537,216.309,-22.949,-2.441,170.898
1623120701.541,-523.926,-49.316,-101.074,-368.652
1623120701.545,-387.695,-32.715,-55.664,-306.152
1623120701.549,375.977,-8.789,49.805,244.141
1623120701.551,399.414,-20.508,19.531,290.527
1623120701.555,-358.398,-48.340,-94.238,-240.234
1623120701.559,-517.090,-42.969,-78.613,-384.766
1623120701.563,213.379,-16.113,43.457,118.164
1623120701.567,526.367,-11.719,58.105,370.117
1623120701.571,-134.277,-39.551,-71.777,-90.820
1623120701.575,-579.590,-52.246,-110.352,-431.152
1623120701.578,-4.883,-28.809,-11.230,-28.809
1623120701.582,543.457,-10.254,49.316,382.812
1623120701.586,78.125,-21.973,-24.414,62.012
1623120701.590,-563.965,-42.969,-116.211,-416.504
1623120701.594,-206.543,-26.367,-43.945,-188.477
1623120701.596,497.559,-4.883,66.895,331.055
1623120701.600,283.203,-19.043,8.789,203.613
1623120701.604,-464.355,-37.109,-118.164,-336.426
1623120701.608,-395.508,-31.738,-81.543,-314.453
1623120701.612,360.352,-6.348,57.129,228.516
1623120701.616,436.035,-12.207,40.039,313.477
1623120701.620,-312.012,-39.551,-85.449,-222.168
1623120701.623,-531.738,-33.691,-92.773,-401.367
1623120701.627,166.504,-9.766,25.391,78.613
1623120701.631,530.762,-4.883,68.848,355.957
1623120701.635,-98.145,-34.668,-56.152,-72.754
1623120701.639,-589.844,-42.480,-116.211,-445.801
1623120701.641,-55.176,-17.578,-18.555,-85.449
1623120701.645,531.250,-5.371,54.688,361.816
1623120701.649,119.141,-22.461,-29.297,98.633
1623120701.653,-562.012,-44.922,-126.953,-400.879
1623120701.657,-270.996,-29.785,-59.082,-220.703
1623120701.661,469.727,-1.953,53.223,304.199
1623120701.665,322.266,-19.043,2.930,234.375
1623120701.668,-450.195,-48.340,-122.559,-308.594
1623120701.672,-454.590,-41.992,-79.590,-351.074
1623120701.676,300.781,-16.113,38.086,187.988
1623120701.680,451.660,-11.230,16.113,330.566
1623120701.684,-261.719,-25.391,-93.750,-180.176
1623120701.686,-530.762,-27.832,-102.051,-400.879
1623120701.690,134.277,-20.508,4.883,71.777
1623120701.694,529.785,-13.184,47.852,380.371
1623120701.698,-64.941,-30.762,-53.711,-25.391
1623120701.702,-610.840,-49.805,-112.793,-432.617
1623120701.706,-133.789,-31.738,-28.809,-119.629
1623120701.710,500.488,-16.113,46.387,354.492
1623120701.713,145.996,-30.762,-20.996,130.371
1623120701.717,-552.246,-42.480,-105.469,-398.926
1623120701.721,-313.965,-33.691,-54.688,-266.113
1623120701.725,431.641,-10.254,48.340,273.438
1623120701.729,356.934,-14.648,14.648,246.582
1623120701.731,-409.180,-41.016,-98.145,-296.875
1623120701.735,-473.633,-35.156,-87.402,-372.559
1623120701.739,278.320,-12.207,21.973,153.320
1623120701.743,485.840,-13.184,33.691,328.613
1623120701.747,-223.633,-36.133,-82.031,-170.410
1623120701.751,-573.242,-46.387,-122.070,-438.965
1623120701.755,60.059,-28.320,-8.789,2.930
1623120701.758,534.180,-12.695,62.012,361.816
1623120701.762,-0.977,-33.691,-34.180,7.324
1623120701.766,-578.613,-49.805,-108.398,-420.898
1623120701.770,-141.113,-30.762,-29.785,-133.301
1623120701.774,517.090,-9.277,51.270,361.328
1623120701.791,218.262,-23.438,-20.996,164.062
1623120701.795,-510.742,-49.805,-122.070,-371.582
1623120701.799,-348.145,-33.691,-67.871,-281.738
1623120701.803,410.645,-5.859,63.477,265.137
1623120701.807,391.602,-8.301,53.223,284.668
1623120701.811,-375.977,-26.367,-81.543,-258.789
1623120701.815,-500.977,-27.832,-83.008,-379.883
1623120701.818,213.867,-1.465,32.227,118.164
1623120701.822,478.027,13.184,49.805,330.566
1623120701.826,-199.707,-7.324,-58.594,-146.484
1623120701.830,-623.535,-15.625,-93.750,-484.863
1623120701.834,-35.156,12.695,31.738,-92.773
1623120701.836,473.145,24.414,83.496,301.758
1623120701.840,-41.016,9.766,-11.719,-46.387
1623120701.844,-690.918,-2.930,-81.543,-541.992
1623120701.848,-326.660,26.367,-2.930,-312.500
1623120701.852,354.492,52.246,103.516,186.035
1623120701.856,92.773,41.504,52.734,24.414
1623120701.860,-676.270,35.156,-66.406,-541.016
1623120701.863,-595.215,48.828,-17.578,-520.996
1623120701.867,150.391,70.312,93.750,18.555
1623120701.871,198.242,74.707,75.684,90.332
1623120701.875,-554.688,63.965,-20.508,-461.914
1623120701.879,-746.582,54.688,-29.785,-645.020
1623120701.881,-25.391,73.730,89.844,-135.254
1623120701.885,316.895,82.031,129.395,152.832
1623120701.889,-312.988,53.711,6.836,-286.133
1623120701.893,-755.859,35.156,-55.176,-630.371
1623120701.897,-165.527,48.340,41.016,-217.285
1623120701.901,430.176,54.688,74.707,243.652
1623120701.905,-1.953,21.973,-21.973,-36.133
1623120701.908,-653.320,-11.719,-86.914,-518.555
1623120701.912,-304.688,2.441,-19.043,-287.109
1623120701.916,440.918,19.043,84.473,258.789
1623120701.920,271.973,-5.859,33.203,176.758
1623120701.924,-483.398,-41.016,-104.004,-348.145
1623120701.926,-422.852,-32.227,-104.492,-330.078
1623120701.930,354.492,-10.742,23.438,219.238
1623120701.934,469.238,-24.414,42.969,339.844
1623120701.938,-263.184,-50.781,-78.125,-178.223
1623120701.942,-508.789,-55.176,-107.422,-357.910
1623120701.946,183.594,-47.363,-17.090,135.254
1623120701.950,578.125,-32.715,31.738,422.363
1623120701.953,-23.926,-55.176,-81.543,19.531
1623120701.957,-522.461,-67.871,-157.715,-358.887
1623120701.961,2.930,-35.645,-27.344,-12.695
1623120701.965,620.117,-24.414,35.156,450.195
1623120701.969,224.609,-62.500,-71.289,201.172
1623120701.971,-476.074,-88.867,-145.020,-313.965
1623120701.975,-205.566,-59.570,-69.824,-154.785
1623120701.979,537.598,-41.992,26.367,385.742
1623120701.983,428.711,-56.641,-27.344,342.773
1623120701.987,-326.660,-73.730,-143.066,-198.730
1623120701.991,-348.145,-71.289,-120.117,-252.441
1623120701.995,395.508,-48.828,-3.418,271.484
1623120701.998,568.359,-49.805,-5.371,436.523
1623120702.002,-146.973,-65.918,-114.746,-70.801
1623120702.006,-476.074,-68.359,-138.184,-336.426
1623120702.010,178.223,-49.805,-29.297,123.047
1623120702.014,628.418,-35.645,24.902,474.609
1623120702.016,51.270,-61.523,-71.289,83.984
1623120702.020,-510.742,-73.242,-132.324,-335.449
1623120702.024,-48.828,-58.594,-45.898,-35.645
1623120702.028,594.727,-44.922,49.316,435.547
1623120702.032,257.324,-50.293,-21.973,236.328
1623120702.036,-464.844,-73.730,-138.184,-296.387
1623120702.040,-267.090,-72.754,-90.820,-187.988
1623120702.043,482.422,-46.387,30.762,354.980
1623120702.047,435.059,-39.551,13.672,336.426
1623120702.051,-332.520,-65.430,-112.793,-212.402
1623120702.055,-424.805,-58.594,-92.285,-302.246
1623120702.059,307.129,-31.250,40.039,208.984
1623120702.061,536.621,-36.621,38.574,399.414
1623120702.065,-151.367,-59.570,-87.891,-79.590
1623120702.069,-524.902,-62.988,-124.023,-373.535
1623120702.073,84.961,-40.039,-12.695,51.270
1623120702.077,575.195,-24.902,40.527,428.711
1623120702.081,60.059,-41.992,-60.547,74.707
1623120702.085,-544.434,-59.570,-131.836,-375.000
1623120702.088,-140.625,-35.645,-38.086,-101.074
1623120702.092,536.621,-8.789,71.777,400.879
1623120702.096,266.113,-29.297,7.812,234.863
1623120702.100,-478.516,-56.152,-106.445,-304.199
1623120702.104,-344.727,-40.527,-62.012,-252.441
1623120702.106,414.062,-16.602,51.758,273.926
1623120702.110,426.270,-27.832,19.531,308.594
1623120702.114,-330.566,-51.758,-104.004,-222.656
1623120702.118,-487.305,-44.434,-93.750,-356.934
1623120702.122,227.539,-24.902,19.043,138.184
1623120702.126,527.832,-24.902,20.996,388.184
1623120702.130,-135.254,-48.340,-72.754,-58.594
1623120702.133,-571.777,-54.688,-93.262,-408.691
1623120702.137,15.137,-30.762,-2.930,-12.695
1623120702.141,556.641,-22.949,52.734,403.809
1623120702.145,80.078,-39.551,-30.273,86.426
1623120702.149,-564.453,-57.617,-113.281,-390.625
1623120702.181,-207.520,-47.363,-44.434,-169.434
1623120702.185,491.699,-23.438,48.828,343.750
1623120702.189,288.086,-30.273,-2.930,229.492
1623120702.193,-481.445,-52.246,-101.074,-337.402
1623120702.197,-357.910,-41.504,-61.035,-279.785
1623120702.201,412.598,-19.531,39.062,269.043
1623120702.205,409.668,-28.809,22.461,293.457
1623120702.208,-308.594,-50.781,-83.008,-212.402
1623120702.212,-527.344,-45.898,-99.121,-397.949
1623120702.216,172.852,-22.461,7.812,83.496
1623120702.220,534.668,-15.625,52.246,365.723
1623120702.224,-87.891,-41.016,-52.246,-61.523
1623120702.211,-572.266,-56.152,-119.141,-425.293
1623120702.215,-37.598,-33.691,-23.926,-56.641
1623120702.219,548.828,-20.020,60.547,385.254
1623120702.223,140.137,-33.203,-11.230,113.770
1623120702.227,-536.621,-52.734,-111.328,-381.836
1623120702.231,-246.094,-34.180,-55.176,-192.871
1623120702.235,476.074,-3.418,59.082,330.566
1623120702.238,323.730,-13.184,16.113,249.512
1623120702.242,-430.664,-40.039,-117.188,-296.387
1623120702.246,-423.828,-30.762,-78.613,-324.219
1623120702.250,328.125,-4.395,42.480,214.355
1623120702.254,474.121,-2.441,23.438,354.980
1623120702.256,-263.184,-29.297,-98.633,-145.020
1623120702.260,-550.781,-36.133,-104.980,-384.277
1623120702.264,132.812,-6.348,21.484,62.988
1623120702.268,547.852,4.883,49.805,391.113
1623120702.272,-33.691,-18.555,-56.152,-9.766
1623120702.276,-580.078,-42.480,-116.699,-429.688
1623120702.280,-109.375,-24.902,-19.043,-115.723
1623120702.283,516.602,-5.859,57.617,349.121
1623120702.287,157.227,-21.484,-24.902,125.977
1623120702.291,-555.176,-44.434,-96.680,-396.484
1623120702.295,-327.148,-36.133,-36.621,-264.648
1623120702.299,435.547,-9.277,60.059,289.062
1623120702.301,351.074,-20.996,27.832,255.859
1623120702.305,-419.434,-45.410,-91.797,-293.945
1623120702.309,-473.145,-42.969,-87.402,-361.328
1623120702.313,274.902,-15.137,24.414,169.922
1623120702.317,479.004,-14.160,33.203,354.004
1623120702.321,-227.051,-41.016,-83.496,-143.066
1623120702.325,-573.242,-41.504,-102.051,-420.410
1623120702.328,67.383,-25.879,3.418,23.926
1623120702.332,540.039,-11.719,50.781,394.043
1623120702.336,-5.371,-20.996,-36.133,20.508
1623120702.340,-587.402,-42.969,-110.840,-425.293
1623120702.344,-149.414,-38.086,-36.621,-143.066
1623120702.372,520.996,-15.625,59.570,348.633
1623120702.376,229.004,-23.438,-5.859,161.133
1623120702.380,-503.418,-47.852,-114.746,-373.047
1623120702.384,-338.867,-29.785,-67.383,-283.691
1623120702.388,423.340,-1.953,41.504,258.301
1623120702.392,407.227,-12.695,9.766,278.320
1623120702.396,-366.211,-37.598,-109.375,-268.066
1623120702.399,-498.535,-46.387,-113.770,-395.020
1623120702.403,234.375,-15.625,12.695,117.676
1623120702.407,506.836,3.418,51.270,355.469
1623120702.411,-172.852,-35.645,-74.219,-108.398
1623120702.415,-583.984,-47.852,-106.934,-424.805
1623120702.394,4.883,-20.508,7.324,-16.602
1623120702.398,524.902,-8.301,62.012,374.512
1623120702.402,38.086,-30.762,-44.922,44.922
1623120702.406,-586.426,-42.480,-129.395,-421.387
1623120702.410,-200.684,-16.602,-40.039,-175.781
1623120702.414,493.164,-0.488,57.129,334.961
1623120702.418,250.488,-19.531,-6.836,191.406
1623120702.421,-495.605,-39.551,-107.910,-346.680
1623120702.425,-391.113,-26.367,-55.176,-297.363
1623120702.429,375.977,-14.160,44.922,250.488
1623120702.433,433.105,-17.090,16.602,316.895
1623120702.437,-321.289,-20.996,-82.520,-221.680
1623120702.436,-522.949,-20.508,-69.824,-396.484
1623120702.440,182.617,-7.324,31.738,98.633
1623120702.444,526.855,-6.836,44.434,373.047
1623120702.448,-116.699,-31.738,-60.547,-90.820
1623120702.452,-582.520,-40.527,-110.352,-454.102
1623120702.456,-31.250,-14.160,-13.184,-70.801
1623120702.460,540.039,2.441,55.176,365.723
1623120702.463,96.680,-18.066,-28.809,79.102
1623120702.467,-577.148,-39.062,-105.469,-416.016
1623120702.471,-242.676,-28.320,-36.621,-204.102
1623120702.475,479.004,-5.859,57.617,324.219
1623120702.479,295.898,-14.648,3.418,228.516
1623120702.481,-460.938,-38.086,-108.398,-318.359
1623120702.485,-427.734,-40.527,-83.984,-326.172
1623120702.489,333.008,-20.996,34.668,219.727
1623120702.493,455.566,-14.160,43.457,336.426
1623120702.497,-283.691,-39.062,-80.566,-186.523
1623120702.501,-542.969,-51.758,-96.680,-390.625
1623120702.505,147.949,-28.320,22.461,80.078
1623120702.508,537.109,-13.184,62.500,377.930
1623120702.512,-72.754,-31.250,-55.664,-34.668
1623120702.516,-577.148,-43.945,-125.977,-428.711
1623120702.520,-57.129,-22.949,-21.484,-88.379
1623120702.524,549.316,-1.465,63.477,371.094
1623120702.541,154.297,-14.160,-21.973,126.465
1623120702.545,-535.156,-34.180,-121.582,-383.301
1623120702.549,-267.090,-20.996,-55.664,-231.934
1623120702.553,463.867,2.441,51.270,307.129
1623120702.557,343.750,-10.254,1.953,243.652
1623120702.561,-414.062,-38.086,-118.164,-304.199
1623120702.565,-440.918,-32.715,-78.613,-334.473
1623120702.568,301.758,-11.230,47.363,187.988
1623120702.572,470.703,-15.137,47.852,338.867
1623120702.576,-249.023,-35.156,-73.242,-164.551
1623120702.580,-568.359,-30.273,-99.609,-425.781
1623120702.584,81.543,-9.766,4.883,16.602
1623120702.586,523.926,-15.625,40.039,361.328
1623120702.590,-40.039,-38.574,-55.664,-21.484
1623120702.594,-599.121,-45.898,-110.352,-434.082
1623120702.598,-133.789,-24.902,-20.020,-130.371
1623120702.602,504.883,-10.254,51.758,343.262
1623120702.606,170.898,-29.297,-31.250,136.719
1623120702.610,-541.016,-46.875,-125.488,-395.508
1623120702.613,-335.449,-27.344,-55.664,-274.414
1623120702.617,420.410,-9.277,42.969,281.738
1623120702.621,366.699,-17.090,9.766,275.879
1623120702.625,-398.926,-33.203,-79.590,-267.578
1623120702.629,-494.141,-33.203,-80.078,-354.980
1623120702.631,235.840,-16.602,15.137,161.133
1623120702.635,475.586,-14.648,28.809,353.027
1623120702.639,-211.914,-33.691,-83.496,-130.859
1623120702.643,-583.984,-40.039,-123.535,-422.363
1623120702.647,44.922,-17.578,-19.531,7.812
1623120702.651,545.410,-8.301,47.363,390.625
1623120702.655,22.949,-25.391,-39.551,35.645
1623120702.658,-576.172,-39.551,-113.770,-411.621
1623120702.662,-158.691,-20.996,-37.598,-129.883
1623120702.666,525.879,3.418,65.430,363.770
1623120702.670,251.953,-11.230,8.301,190.430
1623120702.674,-489.746,-39.551,-105.957,-340.820
1623120702.676,-353.027,-31.250,-65.430,-282.715
1623120702.680,405.762,-2.930,43.457,257.324
1623120702.684,416.992,-9.766,26.367,297.852
1623120702.688,-348.633,-41.992,-100.098,-247.070
1623120702.692,-498.047,-43.457,-106.445,-386.230
1623120702.696,226.074,-15.625,13.184,115.234
1623120702.700,524.414,-6.348,38.574,359.375
1623120702.703,-131.348,-26.367,-74.219,-87.402
1623120702.707,-557.617,-34.180,-113.770,-418.945
1623120702.711,23.438,-5.371,16.113,-31.738
1623120702.715,565.918,9.766,90.820,392.090
1623120702.719,83.984,-15.137,-16.602,81.055
1623120702.722,-572.266,-42.480,-110.352,-415.527
1623120702.726,-220.215,-34.668,-28.809,-194.336
1623120702.730,487.793,-15.137,59.082,326.172
1623120702.734,274.414,-26.855,1.465,203.125
1623120702.738,-476.074,-47.852,-94.238,-336.426
1623120702.742,-407.227,-43.945,-66.406,-306.641
1623120702.746,347.168,-18.066,41.992,216.309
1623120702.749,434.082,-10.254,30.762,306.641
1623120702.753,-315.918,-36.133,-82.520,-205.078
1623120702.757,-541.016,-38.086,-83.984,-404.297
1623120702.761,160.156,-14.160,19.531,84.961
1623120702.765,522.461,-6.836,48.828,377.441
1623120702.766,-106.934,-26.855,-52.734,-56.641
1623120702.770,-599.609,-39.551,-107.910,-435.059
1623120702.774,-69.824,-25.391,-22.461,-75.195
1623120702.778,522.949,-6.348,49.316,369.141
1623120702.782,119.141,-13.184,-15.625,100.586
1623120702.786,-551.270,-30.762,-105.957,-394.043
1623120702.790,-257.812,-22.949,-61.523,-215.332
1623120702.793,481.934,-1.465,42.969,322.266
1623120702.797,304.199,3.418,18.555,222.656
1623120702.801,-469.238,-25.391,-105.957,-327.637
1623120702.805,-415.039,-27.344,-83.496,-318.848
1623120702.809,332.520,3.418,40.527,207.031
